train/ent_coef_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,rollout/ep_rew_mean,time/time_elapsed,train/ent_coef,time/fps,train/critic_loss,train/learning_rate,time/total_timesteps,train/n_updates
0.106014683842659,19.52,852,29.8400936126709,-167.60889856999998,1164,0.30070480704307556,41,1.4390335083007812,0.0001,48446,47945
-0.21597442030906677,19.52,856,35.249542236328125,-167.97461000999996,1166,0.3008127808570862,41,1.1858490705490112,0.0001,48522,48021
-0.03208170831203461,19.57,860,35.30834197998047,-167.62527838999998,1169,0.3009502589702606,41,1.1877219676971436,0.0001,48607,48106
0.03907117620110512,19.59,864,41.073944091796875,-167.51425037999996,1171,0.3013330399990082,41,1.1913232803344727,0.0001,48683,48182
-0.13118040561676025,19.64,868,33.16391372680664,-167.61536868,1173,0.30189746618270874,41,1.6864678859710693,0.0001,48767,48266
0.0302443727850914,19.63,872,35.03229522705078,-168.09177319,1175,0.30270153284072876,41,1.8182344436645508,0.0001,48844,48343
0.0043400973081588745,19.6,876,35.57474899291992,-168.08421717000004,1178,0.30310940742492676,41,1.4838913679122925,0.0001,48922,48421
0.03340653330087662,19.64,880,36.0352783203125,-168.64555948,1180,0.30347326397895813,41,1.1880347728729248,0.0001,48999,48498
0.000282924622297287,19.61,884,30.734310150146484,-169.11935269000003,1182,0.3034938871860504,41,1.087341547012329,0.0001,49076,48575
0.021369241178035736,19.51,888,36.552040100097656,-168.53067081000006,1185,0.30361130833625793,41,0.9637805223464966,0.0001,49152,48651
-0.1346370279788971,19.6,892,35.649024963378906,-168.93310882999998,1187,0.3038969039916992,41,1.164597511291504,0.0001,49237,48736
-0.13921432197093964,19.52,896,32.90652084350586,-168.76202679999994,1189,0.3040781617164612,41,0.9215861558914185,0.0001,49311,48810
-0.11489748954772949,19.54,900,37.36512756347656,-169.39139280999999,1192,0.304192453622818,41,1.0239030122756958,0.0001,49396,48895
0.29993826150894165,19.48,904,42.953582763671875,-168.91508538000005,1194,0.30380240082740784,41,1.7011399269104004,0.0001,49470,48969
-0.00891978107392788,19.43,908,32.177181243896484,-168.88828902,1197,0.3040221631526947,41,0.9263551235198975,0.0001,49546,49045
0.16203932464122772,19.43,912,41.332176208496094,-168.89612391999998,1199,0.3039249777793884,41,1.6880474090576172,0.0001,49620,49119
0.21492774784564972,19.36,916,36.46226119995117,-168.97255117000003,1203,0.3035261034965515,41,1.3912651538848877,0.0001,49698,49197
0.14003784954547882,19.35,920,39.754173278808594,-168.46319913,1205,0.30380022525787354,41,1.353756070137024,0.0001,49772,49271
0.03935214504599571,19.32,924,31.387849807739258,-167.88104304999993,1207,0.3043467402458191,41,0.957976222038269,0.0001,49850,49349
0.0022152066230773926,19.4,928,38.54324722290039,-168.57969114,1210,0.3051033020019531,41,1.0815902948379517,0.0001,49930,49429
